500,149,64,23,41
500,194,1,112,79
501,1,159,62,272
501,148,64,25,42
501,193,1,112,77
502,1,156,65,261
502,149,65,23,40
502,194,1,111,76
503,1,151,71,251
503,149,63,24,42
503,226,1,80,74
503,195,1,28,26
504,1,145,81,248
504,155,89,18,15
504,227,1,80,73
504,194,1,29,29
505,1,142,99,247
505,151,66,21,37
505,227,1,80,72
505,195,1,27,29
506,1,141,94,230
506,156,89,16,14
506,151,65,11,20
506,227,1,80,70
506,194,1,29,30
507,6,137,88,223
507,150,65,22,37
507,228,1,78,69
507,195,1,29,28
508,12,132,91,224
508,155,84,16,18
508,150,62,13,21
508,228,1,78,67
508,194,1,29,30
509,22,128,82,223
509,151,60,22,43
509,146,29,12,17
509,228,1,79,67
509,195,1,29,27
510,28,124,94,223
510,150,60,23,43
510,145,28,14,20
510,230,1,77,65
510,195,1,29,29
511,34,120,92,219
511,150,55,24,47
511,230,1,77,66
511,195,1,27,28
512,39,117,90,215
512,155,82,19,20
512,150,57,13,22
512,231,1,75,65
512,194,1,29,29
513,40,115,97,213
513,158,82,16,20
513,152,53,12,21
513,148,29,12,18
513,231,1,74,64
513,195,1,27,29
514,52,112,88,206
514,156,80,18,21
514,151,51,14,21
514,231,1,75,63
514,194,1,28,28
515,56,108,88,204
515,158,77,16,24
515,153,51,13,24
515,232,1,74,61
515,195,1,28,28
516,62,105,86,202
516,152,54,24,46
516,232,1,73,60
516,194,1,28,29
517,66,103,87,201
517,157,84,19,16
517,150,29,12,17
517,233,1,72,59
517,195,1,26,30
518,68,102,88,193
518,160,85,17,15
518,151,48,16,25
518,234,1,70,58
518,194,1,28,28
519,72,97,88,192
519,154,51,14,26
519,234,1,71,57
519,194,1,28,30
520,77,94,85,188
520,154,50,15,23
520,235,1,71,56
520,195,1,26,28
521,82,93,83,181
521,161,85,19,14
521,154,51,15,22
521,235,1,70,56
521,194,1,27,29
522,86,90,82,178
522,154,53,14,18
522,236,1,68,55
522,195,1,27,29
523,89,89,82,169
523,158,74,23,24
523,155,52,12,20
523,236,1,68,54
523,195,1,25,28
524,93,86,81,167
524,156,54,26,43
524,236,1,67,54
524,195,1,26,29
525,97,84,79,162
525,157,54,25,43
525,237,1,67,53
525,195,1,25,27
526,162,83,19,14
526,99,82,80,159
526,157,53,11,27
526,236,1,68,51
526,195,1,26,28
527,163,83,18,13
527,103,79,79,158
527,158,54,11,23
527,236,1,67,50
527,195,1,23,26
528,106,79,78,153
528,236,1,68,48
528,195,1,24,28
529,109,77,77,151
529,238,1,65,48
529,197,1,22,26
530,112,76,77,147
530,237,1,66,46
530,196,1,23,27
531,116,73,74,146
531,237,1,63,45
531,196,1,22,27
532,119,71,74,144
532,238,1,65,45
532,195,1,24,29
533,165,80,18,14
533,122,70,71,141
533,161,51,11,27
533,237,1,65,44
533,196,1,22,26
534,125,69,71,139
534,162,53,11,24
534,238,1,63,43
534,195,1,24,28
535,128,50,71,154
535,238,1,63,43
535,197,1,21,27
536,131,51,69,149
536,238,1,62,41
536,196,1,22,26
537,133,49,67,148
537,238,1,62,41
537,195,1,24,26
538,136,53,67,141
538,237,1,61,41
538,195,1,23,25
539,138,54,66,138
539,238,1,61,41
539,195,1,22,27
540,141,52,66,135
540,238,1,61,39
540,194,1,24,26
541,143,54,64,130
541,239,1,59,39
541,196,1,22,26
542,145,50,65,130
542,239,1,60,38
542,195,1,23,27
543,147,49,63,131
543,240,1,56,38
543,195,1,23,26
544,149,49,64,128
544,239,1,58,38
544,196,1,21,27
545,151,47,63,128
545,238,1,59,37
545,195,1,22,26
546,153,47,62,123
546,238,1,58,37
546,197,1,20,25
547,155,46,61,121
547,160,22,13,17
547,238,1,59,36
547,196,1,22,25
548,156,45,62,119
548,238,1,58,36
548,196,1,21,23
549,159,44,60,117
549,161,22,13,16
549,238,1,57,35
549,195,1,22,24
550,160,43,61,115
550,239,1,56,34
550,196,1,23,27
551,162,41,62,115
551,161,22,14,16
551,238,1,57,34
551,196,1,21,24
552,164,41,61,113
552,238,1,55,34
552,196,1,22,27
553,165,40,61,112
553,239,1,55,34
553,195,1,23,26
554,165,38,62,111
554,238,1,56,33
554,196,1,22,26
555,165,37,62,110
555,238,1,55,34
555,195,1,23,26
556,166,36,62,108
556,238,1,55,33
556,195,1,24,26
557,166,35,62,107
557,240,1,52,32
557,195,1,22,25
558,168,35,61,105
558,239,1,52,32
558,196,1,21,26
559,168,35,64,103
559,239,1,52,31
559,196,1,23,26
560,169,34,64,100
560,238,1,52,30
560,196,1,22,25
561,166,34,65,99
561,239,1,50,29
561,197,1,21,24
562,167,33,67,97
562,238,1,51,30
562,196,1,23,25
563,167,32,67,96
563,239,1,50,29
563,196,1,22,25
564,168,33,68,92
564,238,1,51,30
564,196,1,23,24
565,169,41,67,82
565,238,1,51,28
565,196,1,23,24
566,169,30,68,91
566,238,1,50,28
566,197,1,22,23
567,169,38,69,83
567,237,1,51,28
567,196,1,24,36
568,237,1,50,27
568,186,1,50,118
569,169,49,20,36
569,188,37,51,80
569,237,1,50,27
569,197,1,23,32
570,171,51,18,34
570,190,37,49,78
570,237,1,48,26
570,198,1,22,30
571,170,48,19,36
571,191,36,48,78
571,236,1,50,27
571,198,1,22,28
572,169,48,20,35
572,192,36,49,76
572,235,1,50,27
572,198,1,21,31
573,171,50,19,34
573,194,34,46,76
573,236,1,48,26
573,198,1,22,30
574,171,48,20,36
574,195,35,48,73
574,236,1,49,25
574,199,1,20,28
575,197,34,46,72
575,235,1,48,25
575,197,1,22,28
576,171,47,19,35
576,199,33,47,71
576,235,1,48,25
576,197,1,22,29
577,172,63,20,20
577,201,32,43,70
577,168,22,14,15
577,234,1,49,25
577,198,1,22,28
578,171,47,17,33
578,203,31,44,70
578,167,22,15,15
578,234,1,49,24
578,198,1,22,28
579,171,47,19,34
579,204,30,42,69
579,234,1,48,25
579,198,1,21,29
580,171,47,18,34
580,204,28,43,71
580,167,22,14,14
580,234,1,46,24
580,197,1,24,28
581,172,48,17,33
581,234,1,48,25
581,198,1,49,96
582,175,50,13,30
582,234,1,45,24
582,197,1,49,95
583,234,1,46,24
583,196,1,53,93
584,174,50,15,29
584,234,1,46,24
584,195,1,54,92
585,209,27,42,64
585,235,1,45,23
585,195,1,29,27
586,234,1,46,23
586,193,1,58,89
587,235,1,42,23
587,194,1,56,88
588,175,50,15,28
588,234,1,44,22
588,193,1,57,86
589,174,45,14,32
589,233,1,44,22
589,192,1,59,85
590,173,43,16,35
590,168,21,15,15
590,233,1,43,22
590,193,1,57,84
591,174,44,16,34
591,234,1,42,21
591,191,1,60,82
592,174,46,17,33
592,191,1,85,81
593,174,44,16,34
593,191,1,84,79
594,175,45,17,33
594,190,1,86,78
595,178,61,13,17
595,170,20,13,15
595,190,1,85,78
596,178,58,13,20
596,170,21,14,15
596,190,1,84,76
597,178,59,15,19
597,190,1,85,75
598,178,60,15,17
598,188,1,86,74
599,176,44,14,32
599,172,21,13,16
599,190,1,85,72
600,176,45,17,31
600,171,19,13,17
600,190,1,84,71
601,175,42,15,33
601,172,19,13,17
601,188,1,86,70
602,176,42,17,34
602,171,18,15,18
602,188,1,85,69
603,177,41,14,35
603,172,18,14,17
603,198,1,77,68
604,178,60,15,16
604,172,17,15,20
604,198,1,75,68
605,176,41,14,33
605,172,19,14,17
605,200,1,73,66
606,173,19,15,17
606,200,1,71,64
607,178,43,12,31
607,200,1,71,65
608,177,44,10,27
608,199,1,72,63
609,177,44,13,29
609,200,1,72,63
610,178,43,11,29
610,208,1,63,62
611,200,1,71,61
612,222,1,48,60
612,201,1,18,24
613,200,1,70,59
614,179,57,14,16
614,224,1,46,58
614,202,1,18,22
615,178,43,18,32
615,224,1,46,57
615,200,1,20,23
616,173,17,12,19
616,223,1,47,56
616,201,1,19,22
617,180,59,15,15
617,172,17,14,19
617,225,1,45,55
617,200,1,20,23
618,173,18,14,19
618,226,1,43,55
618,203,1,17,23
619,173,17,13,18
619,226,1,42,54
619,202,1,18,24
620,179,44,15,28
620,227,1,43,53
620,203,1,17,23
621,181,59,15,15
621,178,39,11,18
621,173,16,13,20
621,227,1,42,52
621,200,1,20,23
622,179,38,10,19
622,174,17,12,19
622,228,1,41,52
622,201,1,19,23
623,178,41,18,32
623,175,16,13,20
623,228,1,40,51
623,201,1,20,24
624,175,17,13,20
624,228,1,41,50
624,201,1,19,23
625,182,57,15,15
625,176,18,14,37
625,228,1,39,50
625,200,1,20,22
626,176,18,15,37
626,228,1,40,49
626,201,1,20,24
627,177,19,14,35
627,229,1,39,48
627,200,1,20,23
628,176,16,15,38
628,229,1,38,49
628,201,1,18,21
629,176,15,15,39
629,229,1,37,47
629,202,1,17,21
630,177,16,15,39
630,230,1,37,47
630,200,1,19,23
631,177,14,18,56
631,229,1,38,46
631,202,1,19,24
632,178,15,19,54
632,229,1,38,45
632,201,1,19,23
633,177,14,16,54
633,229,1,38,44
633,201,1,19,24
634,179,16,16,53
634,228,1,38,44
634,200,1,20,24
635,179,16,12,36
635,229,1,37,41
635,202,1,19,24
636,179,16,12,38
636,229,1,37,42
636,201,1,18,23
637,229,1,37,42
637,202,1,19,23
638,179,18,14,37
638,229,1,36,41
638,202,1,16,22
639,229,1,36,40
640,179,17,13,38
640,229,1,35,39
640,203,1,16,23
641,180,16,13,37
641,229,1,36,38
641,203,1,14,22
642,179,14,14,39
642,229,1,35,38
642,201,1,18,23
643,179,13,16,51
643,228,1,35,37
643,202,1,15,20
644,179,14,17,51
644,229,1,34,36
644,201,1,16,21
645,181,15,12,37
645,228,1,36,36
645,202,1,16,23
646,181,19,16,46
646,228,1,36,36
646,202,1,16,23
647,183,38,14,26
647,228,1,35,37
647,201,1,17,24
648,180,15,12,33
648,229,1,34,36
648,203,1,14,23
649,182,18,11,24
649,227,1,35,36
649,202,1,15,21
650,182,15,11,34
650,228,1,35,35
651,183,17,17,48
651,227,1,36,35
651,202,1,16,23
652,183,14,16,50
652,227,1,36,35
653,182,13,17,50
653,227,1,36,34
654,181,12,19,53
654,227,1,37,33
655,181,12,22,53
655,228,1,36,34
656,182,12,15,51
656,227,1,36,32
657,182,11,17,52
657,227,1,37,32
657,200,1,18,22
658,182,14,13,27
658,227,1,36,32
658,200,1,18,23
659,184,16,10,22
659,227,1,38,32
659,202,1,15,24
660,184,19,15,44
660,227,1,37,32
660,201,1,16,22
661,182,14,17,48
661,227,1,38,31
662,182,15,11,21
662,227,1,38,30
663,182,15,10,20
663,227,1,38,29
664,182,14,16,49
664,225,1,40,29
665,182,15,11,28
665,225,1,41,28
666,180,12,12,24
666,225,1,41,28
667,179,11,14,33
667,225,1,41,27
668,179,11,12,25
668,224,1,41,27
669,179,10,14,33
669,225,1,41,26
670,1,339,29,133
670,180,11,11,23
670,224,1,43,27
671,1,279,36,192
671,180,12,10,26
671,224,1,42,26
672,1,261,49,202
672,224,1,43,26
673,1,250,61,214
673,223,1,44,24
674,1,240,71,239
674,222,1,44,24
675,1,196,82,283
675,223,1,43,24
676,1,189,84,281
676,185,36,13,26
676,224,1,43,23
677,1,182,94,281
677,221,1,46,24
678,1,178,103,283
678,221,1,45,22
679,1,171,102,259
679,219,1,49,24
680,9,165,97,258
680,184,46,17,16
680,203,1,65,23
681,18,160,100,259
681,181,11,11,23
681,217,1,51,24
681,200,1,19,22
682,25,158,98,260
682,180,8,13,28
682,202,1,67,23
683,32,153,105,264
683,201,1,71,23
684,37,149,102,268
684,181,10,11,22
684,218,1,52,23
685,46,145,114,250
685,185,46,17,15
685,180,8,12,22
685,201,1,69,23
686,53,142,111,242
686,199,1,69,23
687,61,167,13,16
687,62,137,105,241
687,201,1,68,22
688,68,133,105,238
688,200,1,70,22
689,72,129,105,236
689,202,1,66,23
690,77,126,103,229
690,201,1,70,22
691,81,115,104,237
691,202,1,68,23
692,88,111,101,224
692,202,1,68,22
693,93,109,100,217
693,201,1,68,20
694,98,106,99,218
694,201,1,67,19
695,103,103,97,205
695,201,1,68,21
696,106,100,98,200
696,203,1,65,19
697,111,96,96,197
697,179,7,13,23
697,200,1,72,22
698,114,94,97,192
698,201,1,66,22
699,117,91,97,188
699,251,1,17,14
699,202,1,46,21
700,119,88,97,184
700,251,1,17,17
700,201,1,45,21
701,122,86,97,180
701,251,1,16,17
701,201,1,45,22
702,126,85,96,175
702,252,1,15,17
702,203,1,41,22
703,129,81,95,173
703,251,1,16,16
703,199,1,48,22
704,134,79,93,170
704,252,1,16,17
704,201,1,43,22
705,138,77,92,166
705,253,1,14,15
705,198,1,47,23
706,141,75,91,162
706,251,1,18,17
706,196,1,47,22
707,146,73,88,160
707,253,1,14,15
707,195,1,46,21
708,149,71,87,157
708,251,1,16,15
708,195,1,44,9
709,152,68,87,155
709,183,1,56,28
710,155,66,85,152
710,184,1,53,25
711,158,63,84,151
711,184,1,52,24
712,162,63,82,146
712,184,1,52,28
713,164,62,82,143
713,252,1,15,15
713,184,1,51,24
714,166,59,81,143
714,185,1,46,23
715,170,58,80,139
715,250,1,16,14
715,184,1,49,23
716,172,56,78,138
716,185,1,45,25
717,174,48,76,142
717,186,1,42,23
718,177,49,78,137
718,185,1,42,27
719,179,48,77,135
719,185,1,42,23
720,181,48,76,131
720,186,1,39,26
721,182,48,76,127
721,186,1,38,26
722,184,46,74,127
722,185,1,38,28
723,186,46,74,125
723,186,1,37,29
724,189,46,71,123
724,185,1,36,30
725,190,44,71,121
725,185,1,35,21
726,191,43,72,118
726,185,1,36,28
727,195,42,68,116
727,185,1,36,27
728,196,40,69,115
728,186,1,34,25
729,197,39,69,113
729,185,1,37,23
730,199,38,68,112
730,186,1,35,26
731,201,36,68,112
731,185,1,36,22
732,203,35,67,110
732,186,1,34,25
733,205,35,66,108
733,185,1,35,22
734,207,32,65,108
734,186,1,36,25
735,208,31,65,107
735,187,1,34,28
736,209,31,64,105
736,186,1,36,28
737,211,32,65,102
737,186,1,36,25
738,212,32,62,101
738,186,1,36,29
739,213,31,62,101
739,186,1,35,28
740,214,32,59,98
740,186,1,36,27
741,216,32,59,95
741,201,1,20,22
741,187,1,11,25
742,216,30,60,95
742,201,1,21,23
742,187,1,11,27
743,217,28,57,94
743,201,1,21,22
743,187,1,11,20
744,219,29,59,90
744,200,1,22,22
744,186,1,13,20
745,219,26,60,91
745,201,1,20,22
746,220,26,56,89
746,201,1,21,23
746,186,1,12,23
747,222,27,56,88
747,198,1,22,22
747,185,1,12,23
748,223,25,57,88
748,186,2,12,23
748,200,1,21,23
749,225,20,54,92
749,201,1,20,22
750,227,26,54,84
750,201,1,20,23
751,228,18,51,91
751,200,1,21,22
752,230,19,52,87
752,202,1,20,23
752,185,1,12,22
753,231,15,48,89
753,186,4,11,24
753,201,1,20,21
754,234,15,48,87
754,204,1,18,22
755,237,13,45,87
755,202,1,19,21
756,236,1,47,97
756,203,1,18,22
757,237,1,47,96
757,202,1,20,22
758,238,1,45,95
758,202,1,20,22
759,236,1,49,92
759,202,1,19,22
760,237,1,47,91
760,202,1,19,22
761,237,1,46,88
761,202,1,20,22
762,235,1,52,87
762,204,1,18,22
763,236,1,48,86
763,203,1,19,23
764,234,1,53,85
764,203,1,19,22
765,235,1,52,84
765,203,1,19,22
765,186,1,11,25
766,234,1,54,83
766,205,1,17,22
767,234,1,50,80
767,204,1,18,22
768,246,6,42,75
768,203,1,20,23
768,185,1,11,25
769,247,5,41,74
769,186,2,11,21
769,204,1,18,21
770,246,5,40,73
770,203,1,19,22
771,247,4,39,71
771,203,1,18,21
772,247,1,38,74
772,203,1,18,21
773,248,1,37,72
773,203,1,19,21
774,249,1,34,72
774,202,1,20,22
775,249,1,32,71
775,204,1,18,21
776,250,1,30,69
776,201,1,21,22
777,249,1,31,69
777,205,1,17,22
778,251,1,31,68
778,203,1,19,22
779,250,1,31,67
779,205,1,18,22
780,251,1,32,66
780,203,1,19,22
781,251,1,33,65
781,204,1,32,22
782,186,2,11,23
782,251,1,35,63
782,204,1,31,22
783,252,1,34,62
783,205,1,30,22
784,253,1,31,60
784,203,1,31,21
784,186,1,11,22
785,253,1,31,60
785,204,1,29,22
786,253,1,34,59
786,204,1,29,22
787,253,1,32,58
787,204,1,29,20
788,253,1,32,57
788,204,1,26,22
789,252,1,32,56
789,204,1,25,21
790,253,1,34,55
790,204,1,26,21
790,186,1,12,23
791,253,1,33,54
791,203,1,26,22
792,254,1,32,53
792,204,1,24,20
792,186,1,12,21
793,188,6,11,19
793,253,1,33,52
793,204,1,22,22
794,253,1,31,52
794,204,1,22,20
794,187,1,11,24
795,189,2,10,23
795,252,1,34,51
795,205,1,20,22
796,252,1,33,51
796,204,1,19,21
796,187,1,12,25
797,252,1,34,49
797,204,1,19,20
797,188,1,12,24
798,251,1,33,48
798,203,1,20,21
798,188,1,11,20
799,189,2,11,19
799,251,1,37,47
799,202,1,19,20
800,188,2,11,20
800,251,1,31,47
800,201,1,19,20
801,251,1,33,47
801,201,1,21,21
801,188,1,11,21
802,252,1,33,45
802,200,1,22,21
803,252,1,30,45
803,188,1,34,20
804,251,1,33,44
804,187,1,35,21
805,253,1,31,44
805,188,1,34,20
806,251,1,34,43
806,187,1,34,20
807,251,1,32,43
807,186,1,37,21
808,250,1,34,41
808,187,1,34,20
809,250,1,32,39
809,186,1,35,20
810,250,1,27,39
810,186,1,35,21
811,249,1,25,39
811,186,1,35,22
812,250,1,24,39
812,188,1,33,21
813,248,1,25,37
813,186,1,36,21
814,247,1,29,38
814,187,1,34,20
815,249,1,25,37
815,202,1,19,20
816,248,1,24,37
816,204,1,17,21
817,248,1,25,36
817,203,1,18,20
818,248,1,24,35
818,204,1,18,21
818,185,1,14,22
819,247,1,23,35
819,205,1,16,20
820,246,1,24,35
820,204,1,17,20
820,186,1,14,23
821,246,1,24,35
821,203,1,18,19
821,187,1,13,22
822,247,1,23,34
822,204,1,17,20
822,187,1,15,23
823,247,1,23,32
823,203,1,17,20
823,188,1,14,24
824,247,1,22,33
824,203,1,19,21
824,188,1,15,23
825,247,1,22,33
825,188,1,33,22
826,246,1,23,31
826,188,1,32,22
827,248,1,21,32
827,189,1,32,24
828,246,1,23,32
828,188,1,33,22
829,248,1,20,32
829,189,1,32,22
830,247,1,21,31
830,188,1,32,21
831,248,1,20,31
831,188,1,34,20
832,247,1,21,30
832,188,1,34,23
833,246,1,21,30
833,188,1,34,22
834,248,1,20,29
834,189,1,31,23
835,246,1,22,27
835,188,1,33,21
836,247,1,21,28
836,189,1,30,23
837,247,1,21,27
837,188,1,34,24
838,247,1,20,27
838,203,1,17,20
838,189,1,14,23
839,248,1,20,26
839,188,1,34,24
840,247,1,20,26
840,187,1,35,23
841,247,1,19,26
841,188,1,33,23
842,248,1,19,23
842,202,1,19,20
842,189,1,13,23
843,248,1,20,26
843,188,1,32,23
844,248,1,18,24
844,188,1,33,20
845,249,1,18,24
845,188,1,33,23
846,250,1,17,22
846,188,1,33,23
847,248,1,18,24
847,188,1,32,24
848,249,1,17,24
848,188,1,32,25
849,249,1,19,24
849,188,1,32,24
850,250,1,17,23
850,189,1,32,27
851,249,1,21,24
851,189,1,32,23
852,249,1,18,22
852,189,1,32,25
853,249,1,19,23
853,189,1,32,23
854,249,1,20,23
854,189,1,32,25
855,250,1,16,23
855,189,1,33,24
856,249,1,18,22
856,189,1,32,24
857,249,1,18,22
857,190,1,31,24
858,249,1,19,22
858,189,1,31,23
859,250,1,15,20
859,190,1,29,24
860,250,1,16,20
860,192,1,28,23
861,250,1,18,20
861,191,1,30,24
862,249,1,17,17
862,190,1,32,23
863,251,1,15,18
863,193,1,28,24
864,249,1,17,18
864,192,1,28,24
865,250,1,17,18
865,191,1,30,23
866,249,1,17,17
866,193,1,29,25
867,250,1,15,16
867,192,1,27,23
868,250,1,16,17
868,193,1,26,24
869,251,1,17,18
869,194,1,24,24
870,250,1,16,16
870,194,1,24,26
871,251,1,15,15
871,193,1,26,23
872,193,1,25,25
873,251,1,15,15
873,195,1,25,24
874,252,1,15,16
874,196,1,24,24
875,251,1,17,14
875,196,1,23,25
876,252,1,16,16
876,196,1,23,25
877,197,1,23,25
878,198,1,22,24
879,197,1,22,23
880,253,1,14,15
880,198,1,22,25
881,197,1,23,22
882,197,1,23,24
883,197,1,21,24
884,198,1,21,23
885,199,1,19,24
886,199,1,20,23
887,198,1,21,23
888,254,1,15,14
888,199,1,17,24
889,199,1,19,23
890,199,1,19,23
891,200,1,18,22
892,201,1,16,25
893,199,1,19,24
894,199,1,19,25
895,198,1,22,26
