488,1,3,57,74
488,600,1,23,36
489,6,3,53,72
489,599,1,23,37
490,14,3,51,70
490,599,1,25,37
491,2,4,66,69
491,598,1,22,38
492,15,7,56,64
492,598,1,20,36
493,19,8,55,63
493,597,1,23,38
494,14,7,63,63
494,598,1,20,38
495,24,5,62,63
495,596,1,21,37
496,29,3,61,63
496,596,1,23,37
497,595,1,22,34
497,39,1,54,63
498,594,1,23,35
498,41,1,55,62
499,594,1,26,32
499,42,1,56,61
500,595,1,21,31
500,56,1,45,60
501,594,1,30,34
501,55,1,49,59
502,595,1,21,31
502,59,1,48,58
503,594,1,30,34
503,54,1,58,55
504,594,1,22,35
504,63,1,52,55
505,59,34,46,21
505,594,1,21,36
505,78,1,38,32
506,63,32,45,21
506,593,1,22,38
506,80,1,38,32
507,67,33,42,19
507,592,1,23,38
507,82,1,38,33
508,66,29,46,23
508,591,1,23,38
508,83,1,39,31
509,70,39,27,12
509,591,1,23,37
509,86,1,38,32
510,75,30,37,18
510,592,1,20,32
510,88,1,36,26
511,73,27,41,21
511,592,1,19,36
511,90,1,34,23
512,93,32,20,12
512,591,1,20,34
512,91,1,34,20
513,69,33,27,11
513,588,1,22,35
513,91,1,35,34
514,73,33,34,10
514,588,1,20,38
514,93,1,33,35
515,72,31,24,10
515,587,1,21,37
515,93,1,34,19
516,586,1,22,29
516,82,1,45,39
517,80,22,37,17
517,586,1,21,26
517,94,1,32,20
518,587,1,20,25
518,95,1,30,19
519,77,28,28,9
519,585,1,21,28
519,98,1,28,18
520,75,26,31,10
520,585,1,21,39
520,99,1,27,17
521,61,24,46,11
521,583,1,23,36
521,103,1,22,22
522,69,23,29,10
522,584,1,19,33
522,93,1,31,19
523,68,22,30,10
523,583,1,20,36
523,103,1,21,21
524,75,22,26,8
524,582,1,20,37
524,103,1,20,17
525,72,20,28,9
525,582,1,21,37
525,106,1,17,16
526,82,20,29,9
526,581,1,20,36
527,580,1,22,37
528,69,17,28,9
528,580,1,21,36
528,101,1,17,13
529,580,1,20,37
530,579,1,21,36
531,578,1,22,39
531,78,1,30,21
532,578,1,21,39
533,577,1,22,38
534,577,1,21,37
535,577,1,20,34
536,577,1,20,36
537,577,1,20,35
538,577,1,22,35
539,577,1,20,36
540,577,1,21,36
541,577,1,20,36
542,576,1,21,36
543,576,1,21,38
544,576,1,20,38
545,576,1,20,39
546,576,1,19,39
547,575,1,21,38
548,576,1,20,38
549,575,1,21,42
550,576,1,19,39
551,575,1,19,39
552,576,1,19,33
553,576,1,20,42
554,576,1,20,43
555,576,1,20,43
556,576,1,20,40
557,576,1,21,42
558,577,1,20,41
559,577,1,21,41
560,577,1,21,44
561,577,1,21,39
562,578,1,19,43
563,578,1,21,44
564,578,1,19,44
565,578,1,19,42
566,578,1,19,43
567,578,1,21,43
568,578,1,20,44
569,578,1,20,43
570,578,1,20,43
571,578,1,20,45
572,579,1,20,38
573,578,1,20,43
574,579,1,20,43
575,578,1,20,42
576,578,1,20,45
577,577,1,21,44
578,577,1,20,44
579,576,1,21,44
580,576,1,22,45
581,575,1,22,45
582,576,1,20,43
583,577,1,19,42
584,576,1,20,43
585,576,1,20,44
586,577,1,19,45
587,576,1,21,45
588,576,1,20,44
589,576,1,21,45
590,576,1,20,43
591,576,1,20,44
592,575,1,22,44
593,633,71,6,41
593,575,1,22,44
594,626,48,13,66
594,575,1,21,44
595,619,45,20,70
595,574,1,23,44
596,612,40,27,76
596,574,1,22,44
597,604,32,35,87
597,575,1,20,44
598,598,21,41,100
598,574,1,22,44
599,582,19,57,104
599,573,1,22,45
600,575,1,64,123
601,570,1,60,124
602,563,1,61,125
603,557,1,60,126
604,549,1,62,127
605,542,1,63,128
606,535,1,65,132
607,523,1,73,135
608,517,1,80,135
609,511,17,63,120
609,576,1,22,45
610,501,17,67,121
610,576,1,23,43
611,470,15,82,131
611,578,1,22,47
612,466,15,80,131
612,578,1,22,47
613,460,15,73,133
613,578,1,23,45
614,447,14,76,138
614,579,1,23,46
615,444,15,71,136
615,580,1,22,45
616,437,15,81,138
616,579,1,23,46
617,432,14,82,143
617,580,1,22,47
618,427,13,84,146
618,580,1,22,47
619,422,13,86,148
619,581,1,22,47
620,419,13,85,149
620,582,1,23,48
621,409,12,90,154
621,583,1,23,46
622,395,12,96,159
622,583,1,24,48
623,391,14,94,156
623,584,1,24,44
624,387,13,96,162
624,583,1,25,48
625,380,13,99,163
625,585,1,24,48
626,378,13,98,166
626,585,1,26,48
627,370,13,101,170
627,587,1,24,49
628,365,13,103,173
628,589,1,23,49
629,360,12,103,174
629,588,1,25,50
630,359,13,101,176
630,589,1,24,50
631,353,14,103,175
631,589,1,24,50
632,348,16,103,176
632,591,1,24,50
633,350,46,14,15
633,346,17,99,178
633,592,1,24,47
634,341,18,102,178
634,592,1,25,50
635,334,18,107,181
635,593,1,23,46
636,333,18,106,184
636,593,1,24,38
637,330,19,106,185
637,594,1,23,53
638,326,20,109,187
638,594,1,24,54
639,322,19,110,191
639,595,1,24,54
640,314,21,115,194
640,597,1,24,53
641,310,22,117,195
641,597,1,26,53
642,1,66,9,26
642,1,23,11,33
642,307,22,118,199
642,598,1,28,56
642,1,1,12,21
643,1,61,14,31
643,303,23,119,200
643,600,1,25,51
643,1,1,17,54
644,300,24,122,201
644,601,1,28,58
644,1,1,22,90
645,296,24,122,203
645,601,1,25,52
645,1,1,26,90
646,292,24,123,206
646,1,20,30,69
646,602,1,25,52
646,1,1,30,19
647,288,25,125,207
647,601,1,26,53
647,1,1,34,87
648,628,74,11,39
648,284,24,128,210
648,602,1,26,53
648,3,1,37,86
649,13,45,24,41
649,282,25,125,211
649,602,1,37,112
649,14,1,30,46
650,15,48,32,21
650,275,26,128,213
650,603,1,36,115
650,22,1,29,43
651,12,68,16,18
651,272,26,130,212
651,19,19,36,49
651,604,1,35,115
651,25,1,32,15
652,17,67,12,17
652,269,62,18,17
652,268,26,132,214
652,601,1,38,117
652,26,1,36,68
652,1,1,12,49
653,266,61,18,18
653,264,26,134,217
653,31,16,33,53
653,593,1,46,118
653,33,1,31,14
653,1,1,13,44
654,263,63,17,18
654,36,50,22,19
654,1,31,16,21
654,261,26,135,222
654,588,1,51,119
654,37,1,32,31
654,1,1,16,26
655,37,31,37,40
655,258,27,134,223
655,41,27,15,16
655,1,20,17,30
655,582,1,57,120
655,42,1,30,12
655,1,1,19,17
656,255,68,18,20
656,1,30,15,20
656,253,29,136,221
656,41,23,38,47
656,577,1,62,121
656,46,1,30,12
656,1,1,16,21
657,249,31,138,220
657,45,21,37,56
657,15,19,12,19
657,571,1,68,122
657,51,1,27,11
657,1,1,22,52
658,247,64,17,20
658,244,29,139,225
658,1,23,21,28
658,53,22,36,44
658,21,20,16,25
658,560,1,79,124
658,58,1,28,12
658,7,1,20,19
659,243,63,18,21
659,240,28,142,228
659,1,25,15,30
659,57,22,37,41
659,555,1,84,128
659,62,1,27,12
660,239,63,19,23
660,237,27,144,233
660,61,20,36,57
660,1,13,22,40
660,549,1,90,128
660,64,1,29,10
661,66,28,33,47
661,232,27,146,235
661,26,22,19,20
661,4,15,19,36
661,542,14,72,114
661,617,1,22,55
661,67,1,27,9
662,71,31,32,43
662,230,28,146,235
662,537,13,71,117
662,7,8,23,41
662,618,1,21,56
662,71,1,27,9
663,227,27,148,237
663,71,27,34,48
663,531,13,71,121
663,10,9,29,35
663,619,1,20,56
663,75,1,25,9
664,224,26,149,239
664,78,26,26,47
664,528,13,69,121
664,15,10,26,32
664,621,1,18,55
664,79,1,24,9
665,80,34,30,38
665,220,26,150,239
665,522,13,72,122
665,19,13,26,31
665,622,1,17,56
665,83,1,23,9
666,218,68,21,18
666,84,27,28,44
666,219,26,147,240
666,518,12,71,126
666,23,7,23,35
666,622,1,17,56
667,454,201,15,15
667,216,69,21,19
667,215,27,150,241
667,86,22,27,49
667,514,13,70,122
667,27,13,19,30
667,623,1,16,56
668,452,201,16,14
668,209,73,19,20
668,206,36,152,238
668,86,23,32,48
668,35,21,12,23
668,501,13,73,125
668,623,1,16,56
669,205,74,19,21
669,202,36,152,240
669,84,23,36,46
669,38,23,13,17
669,495,13,76,127
669,623,1,16,56
670,200,74,20,20
670,198,33,154,244
670,41,21,16,20
670,88,17,33,51
670,490,12,75,132
670,625,6,14,52
671,451,198,18,18
671,197,74,19,18
671,195,28,155,251
671,94,21,28,47
671,486,13,74,132
671,625,6,14,52
672,193,73,21,19
672,97,26,25,40
672,191,25,160,256
672,48,18,21,30
672,480,13,78,132
672,626,4,13,33
673,448,197,21,18
673,189,73,20,20
673,187,25,163,257
673,477,12,80,134
673,101,11,25,55
673,627,5,12,33
674,188,76,18,19
674,183,27,166,257
674,95,13,32,53
674,475,12,81,136
674,627,7,12,34
675,451,199,17,18
675,183,75,19,21
675,179,32,167,254
675,473,12,76,137
675,104,11,26,52
675,628,7,11,33
676,449,198,18,18
676,175,79,19,20
676,170,39,167,252
676,465,11,76,143
676,631,8,8,49
676,103,1,29,60
677,451,197,17,17
677,171,79,19,20
677,166,37,168,254
677,59,18,13,25
677,631,12,8,46
677,461,12,77,142
677,109,1,23,60
678,451,199,17,17
678,167,77,19,20
678,162,33,169,258
678,458,12,77,144
678,631,11,8,46
678,110,1,23,58
679,451,200,16,13
679,163,74,20,22
679,158,28,171,264
679,61,24,11,28
679,631,12,8,46
679,454,12,78,148
679,110,1,23,58
680,444,205,25,13
680,159,73,20,21
680,57,31,15,22
680,154,24,174,271
680,448,12,81,150
680,101,1,32,58
681,451,196,18,22
681,156,72,19,24
681,149,23,178,273
681,59,16,14,26
681,444,12,82,151
681,109,1,23,57
682,144,25,181,273
682,439,10,82,155
682,63,9,13,17
682,102,1,31,57
683,452,198,15,15
683,138,27,185,274
683,114,12,19,24
683,435,11,86,155
684,452,198,15,17
684,143,76,20,25
684,131,31,187,272
684,61,13,14,20
684,431,11,85,159
684,114,10,18,27
685,136,79,20,21
685,124,37,189,269
685,423,11,88,163
685,117,1,15,37
686,452,198,17,14
686,123,81,20,20
686,110,42,193,270
686,54,37,26,11
686,415,10,90,165
686,110,1,21,51
687,117,81,20,20
687,102,38,195,277
687,107,13,24,38
687,406,11,93,167
688,110,79,19,21
688,94,35,202,285
688,399,13,102,167
688,112,9,18,40
689,102,79,19,22
689,84,33,212,291
689,395,12,101,171
689,112,8,17,41
690,93,80,19,22
690,75,33,216,294
690,387,12,103,174
690,112,9,17,39
691,84,81,19,23
691,64,36,216,297
691,376,12,116,183
691,109,1,18,46
692,74,84,20,22
692,53,38,220,300
692,376,12,109,186
692,110,10,17,35
693,62,84,21,25
693,40,42,227,302
693,365,11,118,185
693,110,1,18,42
694,37,87,24,26
694,15,44,239,311
694,354,11,125,189
694,101,1,24,44
695,1,41,243,321
695,356,12,118,195
695,107,1,17,31
696,15,87,21,29
696,1,35,235,334
696,354,13,112,187
696,108,5,16,24
697,1,89,20,29
697,349,14,110,192
697,1,5,225,372
698,1,43,216,339
698,343,14,114,193
698,105,6,15,25
699,1,46,205,342
699,335,14,125,192
700,1,50,194,344
700,328,14,126,191
701,1,49,183,351
701,325,15,129,191
702,1,50,172,356
702,320,15,128,194
703,1,53,161,362
703,315,15,129,195
704,1,341,133,91
704,1,117,31,220
704,303,14,134,200
705,1,360,118,77
705,297,15,137,202
706,1,371,103,70
706,291,14,146,204
707,1,383,86,72
707,285,15,143,206
708,1,397,68,70
708,281,14,142,208
709,1,411,50,68
709,277,15,141,210
710,272,15,142,211
711,268,15,141,214
711,80,11,18,20
712,260,15,148,216
712,79,11,18,18
713,257,16,147,215
714,253,16,146,215
715,249,15,145,218
716,246,16,145,221
717,243,16,147,227
718,240,15,148,229
719,236,16,150,229
720,231,16,152,229
721,229,17,151,227
722,224,17,153,233
723,220,16,155,238
724,217,13,154,243
725,212,11,160,246
726,208,9,160,249
727,205,7,163,251
728,203,4,165,253
729,201,5,166,253
730,195,9,168,253
731,191,15,170,251
732,188,20,170,249
733,186,22,169,251
734,183,18,167,256
735,179,12,169,262
736,177,8,169,267
737,175,4,170,273
738,173,5,173,274
739,170,7,172,272
740,164,17,174,267
741,160,22,178,263
742,153,25,184,262
743,146,24,189,264
744,139,18,195,272
745,132,12,200,280
746,124,7,206,285
747,117,4,210,291
748,99,10,221,289
749,89,14,230,287
750,79,20,234,283
751,69,26,238,279
752,60,26,241,282
753,51,21,246,289
754,42,16,251,297
755,31,15,257,303
756,21,12,266,307
757,11,13,267,313
758,1,17,261,315
759,1,22,255,314
760,1,23,245,316
761,1,24,238,317
762,1,23,230,322
763,1,21,223,326
764,1,20,215,331
765,1,21,206,332
766,1,23,188,338
767,1,25,177,342
768,1,27,168,347
769,1,25,155,354
770,1,304,145,82
770,1,26,63,268
771,1,306,135,79
771,1,64,48,141
772,1,315,124,79
772,1,80,33,129
773,1,321,111,82
773,1,147,16,58
773,1,1,10,26
774,1,332,99,80
774,1,1,14,24
775,1,336,85,87
775,1,1,14,18
776,1,358,56,60
776,450,202,20,17
776,1,1,21,108
777,1,367,41,51
777,452,200,15,14
777,1,1,32,109
778,1,1,31,107
779,1,33,31,74
779,1,1,29,31
780,1,1,39,105
781,1,1,42,103
782,1,1,42,104
783,1,1,48,103
784,1,1,56,102
785,455,199,14,17
785,1,1,64,100
786,1,1,68,98
787,1,1,70,96
788,13,78,18,17
788,19,1,59,75
789,25,1,61,72
790,29,1,58,73
791,35,1,59,86
792,38,1,57,88
793,42,1,56,88
794,51,24,62,63
794,51,1,53,24
795,55,28,49,58
795,55,1,53,26
796,59,1,52,84
797,61,1,53,84
798,65,1,52,81
799,71,1,46,80
800,72,1,44,79
801,74,1,45,78
802,109,39,14,17
802,71,19,51,58
802,85,1,37,11
803,68,16,55,59
803,88,1,39,10
804,68,14,59,61
804,90,1,41,11
805,71,56,55,17
805,92,12,35,36
805,92,1,38,12
806,71,56,56,16
806,93,13,30,32
806,94,1,35,9
807,78,54,48,16
807,95,11,40,39
807,97,1,34,9
808,80,54,48,14
808,98,1,33,43
809,84,54,45,13
809,124,33,13,15
809,30,23,12,17
809,101,10,36,32
809,98,1,34,8
810,85,53,45,13
810,103,1,34,46
811,88,48,42,17
811,105,9,33,29
812,88,51,32,10
812,40,14,12,19
812,107,1,34,36
813,93,49,27,12
813,108,1,33,40
814,95,50,23,9
814,1,4,14,45
814,109,1,34,39
815,93,47,29,12
815,111,1,30,37
815,1,1,19,88
816,95,46,27,11
816,113,1,28,35
816,1,1,25,91
817,96,44,27,11
817,114,1,28,28
817,1,1,31,91
818,93,44,27,9
818,113,1,28,30
818,1,1,36,91
819,83,42,37,11
819,114,1,27,32
819,1,1,44,90
820,83,40,37,11
820,113,1,27,28
820,1,1,54,89
821,83,39,33,10
821,113,1,25,28
821,1,1,60,89
822,79,38,36,9
822,112,1,26,24
822,1,1,67,87
823,628,95,11,29
823,87,37,27,8
823,110,1,27,28
823,1,1,70,86
824,624,59,15,65
824,112,1,24,29
824,8,1,68,84
825,621,44,18,80
825,81,34,30,9
825,111,1,24,25
825,14,1,66,83
826,617,36,22,89
826,109,1,23,25
826,19,1,71,70
827,612,30,27,97
827,109,1,23,24
827,26,1,63,77
828,608,27,31,99
828,107,1,24,25
828,31,1,63,80
829,605,21,34,106
829,106,1,23,20
829,38,1,62,78
830,598,18,41,110
830,48,1,77,78
831,597,17,42,111
831,55,1,70,77
832,593,15,46,112
832,58,1,63,75
833,589,14,50,114
833,64,1,57,76
834,587,15,49,114
834,65,1,60,74
835,579,15,54,114
835,63,1,66,73
836,575,14,55,115
836,66,1,67,72
837,570,15,58,114
837,70,1,65,71
838,564,14,56,116
838,79,1,63,69
839,561,13,54,117
839,87,1,56,67
840,558,13,54,116
840,89,1,56,65
841,556,13,54,117
841,93,1,54,64
842,553,12,54,117
842,94,1,56,63
842,1,1,11,26
843,550,13,55,115
843,106,1,45,62
844,549,12,53,117
844,97,1,57,61
845,546,12,54,121
845,99,1,56,60
846,544,12,52,121
846,100,1,57,59
847,540,12,54,123
847,106,1,52,58
847,17,1,11,18
848,537,11,55,125
848,108,1,53,56
848,1,1,33,22
849,534,12,56,126
849,111,1,51,55
849,1,1,36,20
850,537,11,50,127
850,111,1,51,54
850,4,1,37,21
851,534,11,53,127
851,7,5,20,16
851,116,1,47,52
851,31,1,14,21
852,535,12,50,127
852,15,6,25,17
852,112,1,51,51
853,535,12,49,127
853,114,1,48,50
854,533,13,50,126
854,113,1,49,49
855,532,13,50,126
855,119,1,43,48
855,34,1,15,22
856,527,12,53,130
856,126,1,36,46
856,36,1,20,32
857,526,14,51,129
857,119,1,43,43
857,39,1,20,18
858,526,15,50,130
858,119,1,43,43
858,43,1,16,18
859,144,122,18,13
859,525,14,50,133
859,129,1,33,41
859,39,1,27,29
860,145,121,16,13
860,526,14,49,134
860,127,1,33,40
860,42,1,26,29
861,525,15,48,135
861,122,1,38,40
861,46,1,23,31
862,524,15,49,134
862,120,1,39,39
862,49,1,26,29
863,523,16,50,134
863,111,1,46,38
863,50,1,26,28
864,522,15,50,135
864,126,1,31,37
864,50,1,17,30
865,521,16,49,137
865,107,1,48,36
865,71,1,15,17
865,49,1,20,34
866,75,18,12,18
866,518,15,64,140
866,122,1,31,26
866,50,1,21,29
867,517,17,49,141
867,121,1,30,26
867,51,1,38,32
868,515,16,51,141
868,120,1,29,27
868,55,1,32,22
869,514,16,50,143
869,107,1,41,30
869,60,1,31,19
870,512,16,51,144
870,117,1,29,27
870,58,1,36,24
871,512,16,50,145
871,112,1,33,27
872,510,17,51,145
872,116,1,28,27
872,71,1,25,26
873,509,18,50,145
873,116,1,25,26
873,72,1,26,28
874,622,134,17,14
874,507,18,52,150
874,112,1,24,17
874,77,1,26,34
875,506,17,54,152
875,109,1,26,14
875,82,1,22,21
876,505,18,53,151
876,82,3,30,34
876,110,1,23,20
877,505,19,51,151
877,108,1,23,12
877,82,1,18,35
878,612,136,27,11
878,504,19,51,154
878,87,1,43,30
879,551,157,22,10
879,503,20,52,154
879,81,1,47,37
880,547,158,25,10
880,503,20,52,155
880,88,1,37,32
881,614,136,25,12
881,503,20,70,158
881,89,1,35,31
882,501,21,70,159
882,90,1,32,35
883,501,21,69,160
883,89,1,30,25
884,617,135,22,13
884,500,21,72,164
884,89,1,28,33
885,615,136,24,11
885,499,21,71,164
885,89,1,30,21
886,616,136,23,11
886,499,22,75,166
886,92,1,27,23
887,500,21,74,170
887,95,1,23,22
888,500,22,74,170
888,93,1,26,20
889,500,22,72,173
889,92,1,27,22
890,616,136,23,11
890,236,45,20,13
890,498,24,74,172
890,93,1,27,20
891,497,24,74,173
891,97,1,25,21
892,493,27,79,172
892,95,1,29,23
893,493,28,78,173
893,94,1,31,23
894,145,118,19,19
894,233,44,23,14
894,492,27,80,176
894,103,1,23,28
895,618,136,21,12
895,144,121,17,12
895,232,45,26,13
895,484,30,87,182
895,107,1,17,33
895,76,1,15,21
896,620,137,19,10
896,483,30,89,184
897,235,46,23,14
897,481,30,87,187
897,111,1,15,24
898,475,32,90,189
898,112,1,20,20
899,139,119,23,18
899,233,46,24,14
899,473,32,89,190
899,111,1,21,25
900,140,122,24,17
900,456,35,98,196
900,112,1,21,30
901,137,123,24,14
901,456,36,94,198
901,116,1,20,20
902,140,121,21,14
902,234,47,22,12
902,454,36,96,199
902,115,1,20,20
903,141,123,18,12
903,450,36,97,204
903,117,1,20,19
904,448,37,98,206
904,118,1,22,18
905,445,37,100,208
905,119,1,22,19
906,443,38,100,210
906,117,1,25,28
907,137,122,20,17
907,441,38,100,212
907,119,1,24,29
908,437,39,104,213
908,120,1,23,30
909,435,39,105,216
909,124,1,15,17
910,434,39,106,219
910,124,2,11,20
911,428,39,111,224
911,124,1,12,30
912,426,41,112,225
912,126,1,13,19
913,424,39,111,228
913,127,1,21,25
914,423,41,113,227
914,125,1,24,30
915,420,40,115,228
915,127,1,23,29
916,419,41,116,232
916,127,1,21,29
917,416,41,119,237
917,126,1,22,30
918,412,41,123,240
918,127,1,21,29
919,408,45,119,236
919,127,1,23,31
920,407,44,117,240
920,138,1,11,19
921,249,150,17,15
921,399,42,126,257
921,128,1,23,15
922,396,42,130,259
922,133,1,18,29
923,395,40,131,262
923,134,1,18,17
924,393,40,133,264
924,134,1,19,19
925,392,41,132,267
925,135,1,20,17
926,390,44,132,269
926,126,1,31,29
927,388,46,134,271
927,129,1,30,27
928,386,48,136,273
928,133,1,28,28
929,381,44,139,286
929,141,1,22,21
930,378,48,144,286
931,376,51,140,288
932,374,53,137,290
932,138,13,15,17
932,125,3,12,21
933,375,48,135,300
933,132,16,20,15
934,372,44,140,308
934,133,1,36,30
935,370,45,145,312
935,136,1,31,29
936,367,47,149,317
936,136,1,33,28
937,366,52,143,320
937,137,1,34,28
938,366,59,141,318
938,141,1,29,29
939,364,63,150,317
939,140,1,31,29
940,363,62,152,324
940,153,1,17,28
940,139,1,17,15
941,360,60,155,333
941,153,1,17,28
941,136,1,17,15
942,360,63,156,336
942,151,10,18,19
942,137,1,34,16
943,358,66,154,337
943,157,1,12,27
944,357,68,153,351
944,155,10,13,18
945,354,68,135,353
945,139,1,32,27
946,352,69,142,354
946,140,1,32,27
947,346,72,146,361
947,140,1,35,27
948,143,120,18,17
948,342,73,148,363
948,140,1,36,27
949,140,120,22,18
949,337,76,158,367
949,142,1,36,28
950,142,121,19,16
950,335,78,161,367
950,145,1,34,27
951,328,79,172,372
951,144,1,36,27
952,141,120,21,18
952,323,81,177,374
952,146,1,36,26
953,318,82,181,380
953,145,1,38,27
954,141,121,18,15
954,310,84,189,386
954,148,1,36,27
955,141,123,18,15
955,304,85,193,391
955,148,1,39,28
956,140,122,18,17
956,299,87,194,392
956,157,1,30,27
957,141,123,19,15
957,287,87,198,392
957,147,1,43,27
958,243,150,22,15
958,141,122,18,16
958,281,87,206,392
958,158,1,33,27
959,246,151,20,13
959,143,121,17,16
959,275,88,207,391
959,161,1,30,27
960,245,150,22,14
960,142,121,19,16
960,270,89,217,390
960,161,1,31,28
961,252,149,17,13
961,142,124,18,15
961,264,90,221,389
961,153,1,40,28
962,248,151,16,13
962,258,94,227,385
962,154,1,39,27
963,139,124,18,14
963,249,97,234,382
963,175,1,18,27
963,159,1,17,25
964,142,122,15,14
964,241,98,240,381
964,176,1,17,27
965,137,122,21,17
965,224,102,252,377
965,160,1,35,25
966,216,104,247,375
966,159,1,36,25
967,140,123,16,16
967,208,111,252,368
967,162,1,34,26
968,318,452,129,27
968,199,112,175,367
968,163,1,34,25
969,141,123,17,13
969,189,116,179,363
969,166,1,32,24
970,178,119,185,360
970,169,1,31,25
971,168,121,190,358
971,171,1,30,26
972,157,122,194,357
972,172,1,30,25
973,144,127,200,352
973,173,1,30,25
974,132,129,205,350
974,178,1,27,25
975,108,136,211,343
975,139,124,18,16
975,181,1,26,27
976,99,141,211,338
976,139,125,17,14
976,182,1,25,26
977,85,141,217,338
977,141,123,18,17
977,183,1,26,25
978,73,151,219,328
978,140,123,19,17
978,185,1,25,25
979,60,151,225,328
979,141,123,19,15
979,186,1,25,24
980,46,152,229,327
980,142,123,18,16
980,186,1,25,25
981,30,167,232,312
981,139,123,22,17
981,184,1,27,25
982,14,174,239,305
982,140,121,21,18
982,180,1,33,27
983,451,196,17,18
983,1,188,226,291
983,139,121,22,19
983,185,1,29,27
984,451,196,17,18
984,1,194,212,285
984,141,121,20,17
984,186,1,27,27
985,1,200,195,279
985,452,197,16,15
985,141,119,20,19
985,186,1,28,26
986,1,204,180,275
986,144,120,18,18
986,187,1,25,27
987,1,211,161,268
987,452,197,16,17
987,187,1,27,25
988,1,219,141,260
988,452,201,15,15
988,146,122,17,16
988,186,1,29,25
989,1,228,121,251
989,451,198,18,18
989,145,121,18,16
989,187,1,28,25
990,1,241,99,238
990,435,197,32,22
990,147,123,17,14
990,191,1,24,25
991,1,350,76,129
